"rules","support","confidence","lift"
"{bottled water,hygiene articles,tropical fruit} => {whole milk}",0.00152516522623284,0.714285714285714,2.79546358933546
"{bottled water,hygiene articles,root vegetables} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546
"{napkins,other vegetables,sugar} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546
"{frankfurter,other vegetables,sugar} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546
"{fruit/vegetable juice,root vegetables,sugar} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546
"{sugar,whipped/sour cream,yogurt} => {whole milk}",0.00152516522623284,0.714285714285714,2.79546358933546
"{rolls/buns,sugar,whipped/sour cream} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546
"{dessert,whipped/sour cream,yogurt} => {whole milk}",0.00152516522623284,0.714285714285714,2.79546358933546
"{cream cheese,frankfurter,rolls/buns} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546
"{butter,chicken,root vegetables} => {whole milk}",0.00152516522623284,0.714285714285714,2.79546358933546
"{napkins,white bread,yogurt} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546
"{tropical fruit,white bread,yogurt} => {whole milk}",0.00203355363497712,0.714285714285714,2.79546358933546
"{coffee,other vegetables,whipped/sour cream} => {whole milk}",0.00203355363497712,0.714285714285714,2.79546358933546
"{frozen vegetables,margarine,root vegetables} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546
"{butter,frozen vegetables,tropical fruit} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546
"{frozen vegetables,sausage,tropical fruit} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546
"{bottled water,frozen vegetables,other vegetables} => {whole milk}",0.00152516522623284,0.714285714285714,2.79546358933546
"{beef,citrus fruit,sausage} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546
"{bottled beer,curd,other vegetables} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546
"{butter,curd,whipped/sour cream} => {whole milk}",0.00152516522623284,0.714285714285714,2.79546358933546
"{curd,tropical fruit,whipped/sour cream} => {whole milk}",0.00203355363497712,0.714285714285714,2.79546358933546
"{domestic eggs,napkins,root vegetables} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546
"{napkins,pip fruit,root vegetables} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546
"{domestic eggs,pork,whipped/sour cream} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546
"{pork,rolls/buns,root vegetables} => {whole milk}",0.00203355363497712,0.714285714285714,2.79546358933546
"{brown bread,frankfurter,root vegetables} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546
"{frankfurter,fruit/vegetable juice,pastry} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546
"{bottled beer,bottled water,margarine} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546
"{bottled water,domestic eggs,margarine} => {whole milk}",0.00152516522623284,0.714285714285714,2.79546358933546
"{margarine,rolls/buns,root vegetables} => {whole milk}",0.00203355363497712,0.714285714285714,2.79546358933546
"{butter,newspapers,root vegetables} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546
"{domestic eggs,pastry,root vegetables} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546
"{citrus fruit,pip fruit,whipped/sour cream} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546
"{bottled water,citrus fruit,whipped/sour cream} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546
"{citrus fruit,rolls/buns,whipped/sour cream} => {whole milk}",0.00203355363497712,0.714285714285714,2.79546358933546
"{grapes,other vegetables,tropical fruit,yogurt} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546
"{onions,other vegetables,root vegetables,yogurt} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546
"{other vegetables,root vegetables,sugar,yogurt} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546
"{chicken,domestic eggs,other vegetables,rolls/buns} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546
"{butter,other vegetables,white bread,yogurt} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546
"{beef,butter,other vegetables,root vegetables} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546
"{butter,curd,other vegetables,whipped/sour cream} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546
"{curd,rolls/buns,whipped/sour cream,yogurt} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546
"{frankfurter,other vegetables,pip fruit,tropical fruit} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546
"{butter,other vegetables,whipped/sour cream,yogurt} => {whole milk}",0.00152516522623284,0.714285714285714,2.79546358933546
"{butter,citrus fruit,other vegetables,tropical fruit} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546
"{rolls/buns,tropical fruit,whipped/sour cream,yogurt} => {whole milk}",0.00152516522623284,0.714285714285714,2.79546358933546
"{pastry,rolls/buns,tropical fruit,yogurt} => {whole milk}",0.00152516522623284,0.714285714285714,2.79546358933546
"{citrus fruit,root vegetables,tropical fruit,yogurt} => {whole milk}",0.00152516522623284,0.714285714285714,2.79546358933546
"{other vegetables,root vegetables,shopping bags,soda} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546
"{other vegetables,root vegetables,tropical fruit,yogurt} => {whole milk}",0.00355871886120996,0.714285714285714,2.79546358933546
"{pickled vegetables,tropical fruit} => {other vegetables}",0.00203355363497712,0.540540540540541,2.79359759128545
"{rolls/buns,root vegetables,tropical fruit,whole milk} => {other vegetables}",0.00203355363497712,0.540540540540541,2.79359759128545
"{meat,root vegetables} => {other vegetables}",0.00274529740721912,0.54,2.79080399369417
"{cream cheese,curd} => {other vegetables}",0.00274529740721912,0.54,2.79080399369417
"{root vegetables,sugar} => {other vegetables}",0.00345704117946111,0.53968253968254,2.78916330939452
"{root vegetables,whipped/sour cream,yogurt} => {other vegetables}",0.00345704117946111,0.53968253968254,2.78916330939452
"{sausage,whipped/sour cream} => {other vegetables}",0.00488052872394509,0.539325842696629,2.78731984388931
"{baking powder,yogurt} => {whole milk}",0.0032536858159634,0.711111111111111,2.78303930671619
"{frozen dessert,tropical fruit} => {other vegetables}",0.00142348754448399,0.538461538461538,2.78285298516512
"{frozen fish,root vegetables} => {other vegetables}",0.00142348754448399,0.538461538461538,2.78285298516512
"{meat,yogurt} => {other vegetables}",0.00284697508896797,0.538461538461538,2.78285298516512
"{brown bread,ham} => {other vegetables}",0.00142348754448399,0.538461538461538,2.78285298516512
"{hamburger meat,napkins} => {other vegetables}",0.00142348754448399,0.538461538461538,2.78285298516512
"{beef,dessert} => {other vegetables}",0.00142348754448399,0.538461538461538,2.78285298516512
"{bottled beer,whipped/sour cream} => {other vegetables}",0.00213523131672598,0.538461538461538,2.78285298516512
"{candy,whole milk,yogurt} => {other vegetables}",0.00142348754448399,0.538461538461538,2.78285298516512
"{hygiene articles,whole milk,yogurt} => {other vegetables}",0.00213523131672598,0.538461538461538,2.78285298516512
"{chicken,rolls/buns,whole milk} => {other vegetables}",0.00284697508896797,0.538461538461538,2.78285298516512
"{frozen vegetables,fruit/vegetable juice,root vegetables} => {other vegetables}",0.00142348754448399,0.538461538461538,2.78285298516512
"{beef,citrus fruit,whole milk} => {other vegetables}",0.00213523131672598,0.538461538461538,2.78285298516512
"{domestic eggs,pip fruit,root vegetables} => {other vegetables}",0.00142348754448399,0.538461538461538,2.78285298516512
"{domestic eggs,rolls/buns,root vegetables} => {other vegetables}",0.00142348754448399,0.538461538461538,2.78285298516512
"{shopping bags,whipped/sour cream,whole milk} => {other vegetables}",0.00142348754448399,0.538461538461538,2.78285298516512
"{root vegetables,whole milk,yogurt} => {other vegetables}",0.00782918149466192,0.538461538461538,2.78285298516512
"{sliced cheese,whipped/sour cream} => {whole milk}",0.00274529740721912,0.710526315789474,2.7807506230758
"{fruit/vegetable juice,whole milk,yogurt} => {other vegetables}",0.00508388408744281,0.537634408602151,2.77857824939682
"{pastry,root vegetables} => {other vegetables}",0.00589730554143366,0.537037037037037,2.77549094023083
"{frankfurter,rolls/buns,yogurt} => {other vegetables}",0.00223690899847483,0.536585365853659,2.77315663330044
"{domestic eggs,pastry,whole milk} => {other vegetables}",0.00223690899847483,0.536585365853659,2.77315663330044
"{bottled water,rolls/buns,root vegetables} => {other vegetables}",0.00223690899847483,0.536585365853659,2.77315663330044
"{butter,cat food} => {whole milk}",0.00172852058973055,0.708333333333333,2.77216805942433
"{hamburger meat,other vegetables,whipped/sour cream} => {whole milk}",0.00172852058973055,0.708333333333333,2.77216805942433
"{long life bakery product,tropical fruit,yogurt} => {whole milk}",0.00172852058973055,0.708333333333333,2.77216805942433
"{cream cheese,curd,yogurt} => {whole milk}",0.00172852058973055,0.708333333333333,2.77216805942433
"{cream cheese,other vegetables,pip fruit} => {whole milk}",0.00172852058973055,0.708333333333333,2.77216805942433
"{curd,rolls/buns,whipped/sour cream} => {whole milk}",0.00172852058973055,0.708333333333333,2.77216805942433
"{brown bread,pip fruit,tropical fruit} => {whole milk}",0.00172852058973055,0.708333333333333,2.77216805942433
"{hamburger meat,white bread} => {other vegetables}",0.00152516522623284,0.535714285714286,2.76865475564898
"{tropical fruit,white bread,yogurt} => {other vegetables}",0.00152516522623284,0.535714285714286,2.76865475564898
"{margarine,pip fruit,root vegetables} => {other vegetables}",0.00152516522623284,0.535714285714286,2.76865475564898
"{domestic eggs,root vegetables,whole milk} => {other vegetables}",0.00457549567869853,0.535714285714286,2.76865475564898
"{fruit/vegetable juice,root vegetables,whipped/sour cream} => {other vegetables}",0.00152516522623284,0.535714285714286,2.76865475564898
"{pastry,root vegetables,whole milk} => {other vegetables}",0.00305033045246568,0.535714285714286,2.76865475564898
"{onions,yogurt} => {other vegetables}",0.00386375190645653,0.535211267605634,2.76605507982207
"{chicken,whipped/sour cream} => {other vegetables}",0.00386375190645653,0.535211267605634,2.76605507982207
"{butter,hygiene articles} => {other vegetables}",0.00233858668022369,0.534883720930233,2.76436226765572
"{chicken,grapes} => {whole milk}",0.00122013218098627,0.705882352941177,2.7625757824021
"{hard cheese,sugar} => {whole milk}",0.00122013218098627,0.705882352941177,2.7625757824021
"{citrus fruit,flour,other vegetables} => {whole milk}",0.00122013218098627,0.705882352941177,2.7625757824021
"{domestic eggs,soft cheese,yogurt} => {whole milk}",0.00122013218098627,0.705882352941177,2.7625757824021
"{domestic eggs,hard cheese,yogurt} => {whole milk}",0.00122013218098627,0.705882352941177,2.7625757824021
"{hard cheese,whipped/sour cream,yogurt} => {whole milk}",0.00122013218098627,0.705882352941177,2.7625757824021
"{hamburger meat,root vegetables,yogurt} => {whole milk}",0.00122013218098627,0.705882352941177,2.7625757824021
"{hygiene articles,margarine,other vegetables} => {whole milk}",0.00122013218098627,0.705882352941177,2.7625757824021
"{hygiene articles,whipped/sour cream,yogurt} => {whole milk}",0.00122013218098627,0.705882352941177,2.7625757824021
"{butter,cream cheese,other vegetables} => {whole milk}",0.00122013218098627,0.705882352941177,2.7625757824021
"{shopping bags,tropical fruit,white bread} => {whole milk}",0.00122013218098627,0.705882352941177,2.7625757824021
"{butter,chocolate,sausage} => {whole milk}",0.00122013218098627,0.705882352941177,2.7625757824021
"{chocolate,newspapers,yogurt} => {whole milk}",0.00122013218098627,0.705882352941177,2.7625757824021
"{chocolate,root vegetables,soda} => {whole milk}",0.00122013218098627,0.705882352941177,2.7625757824021
"{butter,coffee,root vegetables} => {whole milk}",0.00122013218098627,0.705882352941177,2.7625757824021
"{curd,frozen vegetables,root vegetables} => {whole milk}",0.00122013218098627,0.705882352941177,2.7625757824021
"{frozen vegetables,fruit/vegetable juice,sausage} => {whole milk}",0.00122013218098627,0.705882352941177,2.7625757824021
"{butter,curd,rolls/buns} => {whole milk}",0.00122013218098627,0.705882352941177,2.7625757824021
"{curd,pastry,tropical fruit} => {whole milk}",0.00122013218098627,0.705882352941177,2.7625757824021
"{citrus fruit,frankfurter,yogurt} => {whole milk}",0.00122013218098627,0.705882352941177,2.7625757824021
"{bottled beer,citrus fruit,rolls/buns} => {whole milk}",0.00122013218098627,0.705882352941177,2.7625757824021
"{ham,other vegetables,tropical fruit,yogurt} => {whole milk}",0.00122013218098627,0.705882352941177,2.7625757824021
"{cream cheese,curd,other vegetables,yogurt} => {whole milk}",0.00122013218098627,0.705882352941177,2.7625757824021
"{cream cheese,other vegetables,whipped/sour cream,yogurt} => {whole milk}",0.00122013218098627,0.705882352941177,2.7625757824021
"{cream cheese,other vegetables,tropical fruit,yogurt} => {whole milk}",0.00122013218098627,0.705882352941177,2.7625757824021
"{beef,rolls/buns,root vegetables,yogurt} => {whole milk}",0.00122013218098627,0.705882352941177,2.7625757824021
"{frankfurter,other vegetables,root vegetables,yogurt} => {whole milk}",0.00122013218098627,0.705882352941177,2.7625757824021
"{brown bread,other vegetables,root vegetables,tropical fruit} => {whole milk}",0.00122013218098627,0.705882352941177,2.7625757824021
"{brown bread,other vegetables,tropical fruit,yogurt} => {whole milk}",0.00122013218098627,0.705882352941177,2.7625757824021
"{other vegetables,root vegetables,sausage,tropical fruit} => {whole milk}",0.00122013218098627,0.705882352941177,2.7625757824021
"{tropical fruit,whipped/sour cream,yogurt} => {whole milk}",0.00437214031520081,0.704918032786885,2.7588017717704
"{citrus fruit,other vegetables,root vegetables,tropical fruit} => {whole milk}",0.00315200813421454,0.704545454545455,2.75734363129906
"{baking powder,whipped/sour cream} => {other vegetables}",0.00244026436197255,0.533333333333333,2.75634962340165
"{grapes,whipped/sour cream} => {other vegetables}",0.0016268429079817,0.533333333333333,2.75634962340165
"{napkins,sliced cheese} => {other vegetables}",0.0016268429079817,0.533333333333333,2.75634962340165
"{margarine,sliced cheese} => {other vegetables}",0.0016268429079817,0.533333333333333,2.75634962340165
"{butter,hamburger meat,whole milk} => {other vegetables}",0.0016268429079817,0.533333333333333,2.75634962340165
"{chocolate,long life bakery product,whole milk} => {other vegetables}",0.0016268429079817,0.533333333333333,2.75634962340165
"{pork,whipped/sour cream,whole milk} => {other vegetables}",0.00244026436197255,0.533333333333333,2.75634962340165
"{butter,soda,whole milk} => {other vegetables}",0.0016268429079817,0.533333333333333,2.75634962340165
"{butter,root vegetables,whole milk,yogurt} => {other vegetables}",0.0016268429079817,0.533333333333333,2.75634962340165
"{butter,pork} => {whole milk}",0.00386375190645653,0.703703703703704,2.75404931393789
"{beef,other vegetables,root vegetables,tropical fruit} => {whole milk}",0.00193187595322827,0.703703703703704,2.75404931393789
"{margarine,root vegetables} => {other vegetables}",0.00589730554143366,0.532110091743119,2.75002772059568
"{beef,frankfurter} => {other vegetables}",0.0025419420437214,0.531914893617021,2.74901890631813
"{dessert,whole milk,yogurt} => {other vegetables}",0.0025419420437214,0.531914893617021,2.74901890631813
"{newspapers,soda,whole milk} => {other vegetables}",0.0025419420437214,0.531914893617021,2.74901890631813
"{pip fruit,whole milk,yogurt} => {other vegetables}",0.00508388408744281,0.531914893617021,2.74901890631813
"{butter,coffee} => {whole milk}",0.00335536349771225,0.702127659574468,2.74788123036804
"{citrus fruit,flour} => {other vegetables}",0.00172852058973055,0.53125,2.74558263268523
"{butter milk,curd} => {other vegetables}",0.00172852058973055,0.53125,2.74558263268523
"{hamburger meat,yogurt} => {other vegetables}",0.00345704117946111,0.53125,2.74558263268523
"{canned beer,chicken} => {other vegetables}",0.00172852058973055,0.53125,2.74558263268523
"{curd,domestic eggs} => {other vegetables}",0.00345704117946111,0.53125,2.74558263268523
"{baking powder,whole milk,yogurt} => {other vegetables}",0.00172852058973055,0.53125,2.74558263268523
"{long life bakery product,whipped/sour cream,whole milk} => {other vegetables}",0.00172852058973055,0.53125,2.74558263268523
"{butter,chicken,whole milk} => {other vegetables}",0.00172852058973055,0.53125,2.74558263268523
"{napkins,pip fruit,whole milk} => {other vegetables}",0.00172852058973055,0.53125,2.74558263268523
"{frankfurter,root vegetables,yogurt} => {other vegetables}",0.00172852058973055,0.53125,2.74558263268523
"{bottled beer,butter,whole milk} => {other vegetables}",0.00172852058973055,0.53125,2.74558263268523
"{chicken,frozen vegetables} => {other vegetables}",0.00355871886120996,0.53030303030303,2.74068854599596
"{butter,margarine} => {other vegetables}",0.00355871886120996,0.53030303030303,2.74068854599596
"{cream cheese,soft cheese} => {whole milk}",0.00142348754448399,0.7,2.73955431754875
"{frozen meals,pip fruit,yogurt} => {whole milk}",0.00142348754448399,0.7,2.73955431754875
"{butter,hard cheese,whipped/sour cream} => {whole milk}",0.00142348754448399,0.7,2.73955431754875
"{pip fruit,sliced cheese,yogurt} => {whole milk}",0.00142348754448399,0.7,2.73955431754875
"{root vegetables,sliced cheese,tropical fruit} => {whole milk}",0.00142348754448399,0.7,2.73955431754875
"{butter,other vegetables,waffles} => {whole milk}",0.00142348754448399,0.7,2.73955431754875
"{coffee,pip fruit,root vegetables} => {whole milk}",0.00142348754448399,0.7,2.73955431754875
"{curd,frozen vegetables,other vegetables} => {whole milk}",0.00142348754448399,0.7,2.73955431754875
"{curd,frankfurter,other vegetables} => {whole milk}",0.00142348754448399,0.7,2.73955431754875
"{citrus fruit,curd,yogurt} => {whole milk}",0.00213523131672598,0.7,2.73955431754875
"{frankfurter,sausage,tropical fruit} => {whole milk}",0.00142348754448399,0.7,2.73955431754875
"{butter,fruit/vegetable juice,root vegetables} => {whole milk}",0.00142348754448399,0.7,2.73955431754875
"{butter,tropical fruit,whipped/sour cream} => {whole milk}",0.00213523131672598,0.7,2.73955431754875
"{domestic eggs,other vegetables,whipped/sour cream} => {whole milk}",0.00355871886120996,0.7,2.73955431754875
"{root vegetables,tropical fruit,yogurt} => {whole milk}",0.00569395017793594,0.7,2.73955431754875
"{citrus fruit,frozen vegetables,other vegetables,root vegetables} => {whole milk}",0.00142348754448399,0.7,2.73955431754875
"{bottled water,other vegetables,root vegetables,yogurt} => {whole milk}",0.00142348754448399,0.7,2.73955431754875
"{frozen potato products,whole milk} => {other vegetables}",0.00183019827147941,0.529411764705882,2.73608234675899
"{sausage,soft cheese} => {other vegetables}",0.00183019827147941,0.529411764705882,2.73608234675899
"{salty snack,whipped/sour cream} => {other vegetables}",0.00274529740721912,0.529411764705882,2.73608234675899
"{cream cheese,domestic eggs,whole milk} => {other vegetables}",0.00183019827147941,0.529411764705882,2.73608234675899
"{curd,sausage,whole milk} => {other vegetables}",0.00183019827147941,0.529411764705882,2.73608234675899
"{domestic eggs,frankfurter,whole milk} => {other vegetables}",0.00183019827147941,0.529411764705882,2.73608234675899
"{butter,hamburger meat} => {whole milk}",0.00305033045246568,0.697674418604651,2.73045280818812
"{butter,hygiene articles} => {whole milk}",0.00305033045246568,0.697674418604651,2.73045280818812
"{root vegetables,soft cheese} => {whole milk}",0.00233858668022369,0.696969696969697,2.72769477504854
"{cream cheese,whipped/sour cream,yogurt} => {whole milk}",0.00233858668022369,0.696969696969697,2.72769477504854
"{cream cheese,other vegetables,whipped/sour cream} => {whole milk}",0.00233858668022369,0.696969696969697,2.72769477504854
"{grapes,whole milk} => {other vegetables}",0.00386375190645653,0.527777777777778,2.72763764815788
"{candy,sausage} => {other vegetables}",0.00193187595322827,0.527777777777778,2.72763764815788
"{pastry,sliced cheese} => {other vegetables}",0.00193187595322827,0.527777777777778,2.72763764815788
"{onions,sausage} => {other vegetables}",0.00193187595322827,0.527777777777778,2.72763764815788
"{chicken,frankfurter} => {other vegetables}",0.00193187595322827,0.527777777777778,2.72763764815788
"{chicken,fruit/vegetable juice} => {other vegetables}",0.00193187595322827,0.527777777777778,2.72763764815788
"{citrus fruit,curd,whole milk} => {other vegetables}",0.00193187595322827,0.527777777777778,2.72763764815788
"{brown bread,citrus fruit,whole milk} => {other vegetables}",0.00193187595322827,0.527777777777778,2.72763764815788
"{domestic eggs,root vegetables,yogurt} => {other vegetables}",0.00193187595322827,0.527777777777778,2.72763764815788
"{curd,frozen meals} => {whole milk}",0.0016268429079817,0.695652173913043,2.72253845222236
"{frankfurter,sliced cheese} => {whole milk}",0.0016268429079817,0.695652173913043,2.72253845222236
"{chocolate,long life bakery product,other vegetables} => {whole milk}",0.0016268429079817,0.695652173913043,2.72253845222236
"{coffee,rolls/buns,yogurt} => {whole milk}",0.0016268429079817,0.695652173913043,2.72253845222236
"{beef,domestic eggs,root vegetables} => {whole milk}",0.0016268429079817,0.695652173913043,2.72253845222236
"{beef,other vegetables,pip fruit} => {whole milk}",0.0016268429079817,0.695652173913043,2.72253845222236
"{citrus fruit,curd,tropical fruit} => {whole milk}",0.0016268429079817,0.695652173913043,2.72253845222236
"{pastry,root vegetables,sausage} => {whole milk}",0.0016268429079817,0.695652173913043,2.72253845222236
"{pastry,root vegetables,tropical fruit} => {whole milk}",0.0016268429079817,0.695652173913043,2.72253845222236
"{butter,other vegetables,tropical fruit,whipped/sour cream} => {whole milk}",0.0016268429079817,0.695652173913043,2.72253845222236
"{root vegetables,tropical fruit,whipped/sour cream,yogurt} => {whole milk}",0.0016268429079817,0.695652173913043,2.72253845222236
"{jam,root vegetables} => {other vegetables}",0.00101677681748856,0.526315789473684,2.72008186519899
"{Instant food products,root vegetables} => {other vegetables}",0.00101677681748856,0.526315789473684,2.72008186519899
"{rolls/buns,turkey} => {other vegetables}",0.00101677681748856,0.526315789473684,2.72008186519899
"{canned vegetables,whole milk} => {other vegetables}",0.00203355363497712,0.526315789473684,2.72008186519899
"{bottled beer,herbs} => {other vegetables}",0.00101677681748856,0.526315789473684,2.72008186519899
"{herbs,whole milk} => {other vegetables}",0.00406710726995425,0.526315789473684,2.72008186519899
"{butter,ice cream} => {other vegetables}",0.00101677681748856,0.526315789473684,2.72008186519899
"{grapes,pastry} => {other vegetables}",0.00203355363497712,0.526315789473684,2.72008186519899
"{onions,pork} => {other vegetables}",0.00203355363497712,0.526315789473684,2.72008186519899
"{hamburger meat,sugar} => {other vegetables}",0.00101677681748856,0.526315789473684,2.72008186519899
"{frozen vegetables,long life bakery product} => {other vegetables}",0.00203355363497712,0.526315789473684,2.72008186519899
"{butter,chicken} => {other vegetables}",0.00305033045246568,0.526315789473684,2.72008186519899
"{frozen vegetables,root vegetables} => {other vegetables}",0.00610066090493137,0.526315789473684,2.72008186519899
"{potted plants,tropical fruit,whole milk} => {other vegetables}",0.00101677681748856,0.526315789473684,2.72008186519899
"{misc. beverages,tropical fruit,whole milk} => {other vegetables}",0.00101677681748856,0.526315789473684,2.72008186519899
"{hard cheese,sausage,whole milk} => {other vegetables}",0.00101677681748856,0.526315789473684,2.72008186519899
"{sliced cheese,whipped/sour cream,yogurt} => {other vegetables}",0.00101677681748856,0.526315789473684,2.72008186519899
"{pastry,sliced cheese,whole milk} => {other vegetables}",0.00101677681748856,0.526315789473684,2.72008186519899
"{oil,rolls/buns,root vegetables} => {other vegetables}",0.00101677681748856,0.526315789473684,2.72008186519899
"{berries,root vegetables,yogurt} => {other vegetables}",0.00101677681748856,0.526315789473684,2.72008186519899
"{curd,hygiene articles,whole milk} => {other vegetables}",0.00101677681748856,0.526315789473684,2.72008186519899
"{salty snack,sausage,whole milk} => {other vegetables}",0.00101677681748856,0.526315789473684,2.72008186519899
"{rolls/buns,root vegetables,waffles} => {other vegetables}",0.00101677681748856,0.526315789473684,2.72008186519899
"{root vegetables,waffles,whole milk} => {other vegetables}",0.00203355363497712,0.526315789473684,2.72008186519899
"{coffee,fruit/vegetable juice,tropical fruit} => {other vegetables}",0.00101677681748856,0.526315789473684,2.72008186519899
"{beef,sausage,yogurt} => {other vegetables}",0.00101677681748856,0.526315789473684,2.72008186519899
"{pork,rolls/buns,sausage} => {other vegetables}",0.00101677681748856,0.526315789473684,2.72008186519899
"{pork,soda,yogurt} => {other vegetables}",0.00101677681748856,0.526315789473684,2.72008186519899
"{bottled beer,pip fruit,tropical fruit} => {other vegetables}",0.00101677681748856,0.526315789473684,2.72008186519899
"{newspapers,sausage,tropical fruit} => {other vegetables}",0.00101677681748856,0.526315789473684,2.72008186519899
"{newspapers,root vegetables,whole milk} => {other vegetables}",0.00305033045246568,0.526315789473684,2.72008186519899
"{citrus fruit,domestic eggs,soda} => {other vegetables}",0.00101677681748856,0.526315789473684,2.72008186519899
"{fruit/vegetable juice,root vegetables,shopping bags} => {other vegetables}",0.00101677681748856,0.526315789473684,2.72008186519899
"{bottled water,root vegetables,yogurt} => {other vegetables}",0.00203355363497712,0.526315789473684,2.72008186519899
"{margarine,tropical fruit,whole milk,yogurt} => {other vegetables}",0.00101677681748856,0.526315789473684,2.72008186519899
"{fruit/vegetable juice,pastry,whole milk,yogurt} => {other vegetables}",0.00101677681748856,0.526315789473684,2.72008186519899
"{sausage,spread cheese} => {rolls/buns}",0.00122013218098627,0.5,2.71835268103925
"{meat,other vegetables,soda} => {rolls/buns}",0.00101677681748856,0.5,2.71835268103925
"{waffles,whipped/sour cream,yogurt} => {rolls/buns}",0.00101677681748856,0.5,2.71835268103925
"{soda,waffles,whole milk} => {rolls/buns}",0.00132180986273513,0.5,2.71835268103925
"{canned beer,other vegetables,root vegetables} => {rolls/buns}",0.00101677681748856,0.5,2.71835268103925
"{chocolate,newspapers,soda} => {rolls/buns}",0.00101677681748856,0.5,2.71835268103925
"{chocolate,newspapers,other vegetables} => {rolls/buns}",0.00101677681748856,0.5,2.71835268103925
"{bottled water,domestic eggs,tropical fruit} => {rolls/buns}",0.00111845449923742,0.5,2.71835268103925
"{newspapers,tropical fruit,whole milk,yogurt} => {rolls/buns}",0.00111845449923742,0.5,2.71835268103925
"{pastry,tropical fruit,whole milk,yogurt} => {rolls/buns}",0.00152516522623284,0.5,2.71835268103925
"{domestic eggs,root vegetables,yogurt} => {whole milk}",0.0025419420437214,0.694444444444444,2.71781182296503
"{pickled vegetables,root vegetables} => {other vegetables}",0.00213523131672598,0.525,2.713281660536
"{beef,bottled beer} => {other vegetables}",0.00213523131672598,0.525,2.713281660536
"{margarine,whipped/sour cream,whole milk} => {other vegetables}",0.00213523131672598,0.525,2.713281660536
"{pork,rolls/buns,whole milk} => {other vegetables}",0.0032536858159634,0.524590163934426,2.71116356400162
"{frozen potato products,other vegetables} => {whole milk}",0.00183019827147941,0.692307692307692,2.70944932504821
"{frozen fish,root vegetables} => {whole milk}",0.00183019827147941,0.692307692307692,2.70944932504821
"{brown bread,ham} => {whole milk}",0.00183019827147941,0.692307692307692,2.70944932504821
"{berries,margarine} => {whole milk}",0.00183019827147941,0.692307692307692,2.70944932504821
"{frozen vegetables,fruit/vegetable juice,root vegetables} => {whole milk}",0.00183019827147941,0.692307692307692,2.70944932504821
"{citrus fruit,frozen vegetables,root vegetables} => {whole milk}",0.00183019827147941,0.692307692307692,2.70944932504821
"{beef,butter,other vegetables} => {whole milk}",0.00183019827147941,0.692307692307692,2.70944932504821
"{butter,citrus fruit,root vegetables} => {whole milk}",0.00183019827147941,0.692307692307692,2.70944932504821
"{domestic eggs,pip fruit,root vegetables} => {whole milk}",0.00183019827147941,0.692307692307692,2.70944932504821
"{canned vegetables,citrus fruit} => {other vegetables}",0.00111845449923742,0.523809523809524,2.70712909441233
"{herbs,pork} => {other vegetables}",0.00111845449923742,0.523809523809524,2.70712909441233
"{semi-finished bread,tropical fruit} => {other vegetables}",0.00223690899847483,0.523809523809524,2.70712909441233
"{fruit/vegetable juice,ice cream} => {other vegetables}",0.00111845449923742,0.523809523809524,2.70712909441233
"{bottled water,soft cheese} => {other vegetables}",0.00111845449923742,0.523809523809524,2.70712909441233
"{frozen vegetables,meat} => {other vegetables}",0.00111845449923742,0.523809523809524,2.70712909441233
"{chocolate,hard cheese} => {other vegetables}",0.00111845449923742,0.523809523809524,2.70712909441233
